"","farm","farmID","lon","lat","biomass","fs_old","fish.kg","female","motile","sessile","fs","zone","avtemp","Dw.in","Ds.in","Dw.out","Ds.out","Dw.self","Ds.self","Dw.f.in","Ds.f.in","Dw.f.out","Ds.f.out","fluxhw","fluxhs","Dw.outflux","Ds.outflux","ad.y2","ch.y2","la.y2","pa.y2"
"267",13235,13235,6.15,60.128,2145,1114542,1.924557352,0.065,1.035,1.235,476667,3,11.04376165,0.070763889,0.03705577,0.118194444,0.051684705,0.007083333,0.013775046,52,50,56,41,95213.63292,51422.68428,56339.39125,24636.39328,0.554655556184926,0.653500242307523,62.6968554567444,0.486503156291499
"268",13236,13236,5.564,61.068,5460,2837016,1.924557352,0.3025,2.58625,0.605,1213333,4,10.071838,0.008125,0.006261297,0.052291667,0.018328714,0.00125,0.010416667,19,16,33,23,13124.23,9515.807416,63447.20479,22238.83354,0.0454170454442432,0.0286615463355897,5.5030020612643,0.023314292119311
"269",13242,13242,5.633,61.896,5460,2837016,1.924557352,0.237142857,0.882857143,0.1,1213333,4,9.95654335,0.011805556,0.013547337,0.058611111,0.024362368,0.0025,0.003699909,8,9,16,12,11089.13,13772.53289,71114.79528,29559.66505,0.00501016621158412,0.00266785787578513,0.636497977059884,0.00212472585844117
"270",13243,13243,5.904,62.196,5460,2837016,1.924557352,0.1175,0.78375,0.06625,1213333,5,9.736550297,0.014305556,0.014287319,0.027847222,0.015767086,0.006111111,0.002846084,13,12,24,24,29627.30333,27720.07271,33787.95368,19130.72576,0.00109945085149749,0.00046648364463836,0.14106267611612,0.00039478032823635
"271",13246,13246,5.785,62.21,5460,2837016,1.924557352,0.122857143,1.211428571,0.095714286,1213333,5,9.527877715,0.023958333,0.011498071,0.011736111,0.0119534,0.026875,0.005749089,12,16,23,20,59976.995,24015.32761,14239.8109,14503.45468,0.00453214410223739,0.00294890190903899,0.518477614966378,0.0023390116315966
"272",13249,13249,6.382,62.338,5460,2837016,1.924557352,0.06,0.3225,0.03,1213333,5,9.965136129,0.002361111,0.000796881,0.018263889,0.01178246,0.006527778,0.009050546,10,5,38,33,2299.951667,718.9900648,22160.1791,14296.04754,0.00065027490392167,0.00033461547654271,0.0862129357727846,0.00028351656140564
"273",13254,13254,7.594,63.06,585,303966,1.924557352,0.056666667,1.333333333,0.188333333,130000,6,9.221667646,0.053472222,0.015710078,0.050902778,0.011782375,0.034930556,0.008310565,39,33,70,39,24847.34417,9942.572871,6617.361111,1531.70875,0.473323076923077,0.473223076923077,45.1819,0.334407692307692
"274",13339,13339,5.342,59.747,1560,810576,1.924557352,0.07,0.768571429,0.541428571,346667,3,10.3457313,0.160347222,0.081340942,0.131319444,0.083219312,0.028472222,0.02379326,63,33,65,35,157879.3775,85189.77791,45524.11785,28849.38923,0.428838049194184,1.17856040523038,40.3815505946629,0.470079355692927
"275",13340,13340,4.875,60.982,3500,1818600,1.924557352,0.291428571,3.415714286,1.265714286,777778,4,9.706848643,0.094930556,0.046390901,0.047916667,0.019524004,0.009791667,0.007172131,76,52,33,31,115665.3054,51841.76247,37268.52917,15185.34078,0.66518080994834,0.575907264026496,72.6102833970619,0.412671739236646
"276",13345,13345,5.638,60.235,2340,1215864,1.924557352,0.1525,0.7475,0.1625,520000,3,10.87409317,0.226388889,0.15203773,0.134791667,0.09636824,0.026666667,0.023394809,48,32,57,42,244260.7125,165537.8419,70091.66667,50111.4848,0.52515,1.73269807692308,55.4282019230769,0.791615384615385
"277",13503,13503,9.051,63.611,3120,1621152,1.924557352,0.046,0.076,0.028,693333,6,9.07507505,0.019236111,0.049806375,0.015138889,0.026297422,0.003333333,0.017930328,30,40,26,41,41841.51167,113725.5572,10496.29125,18232.87049,0.165204887117734,0.0716639767615273,19.3668496956008,0.0593884900906202
"278",13522,13522,12.814,66.299,1560,810576,1.924557352,0.29,0.37,0,346667,8,7.788815018,0.009097222,0.059710839,0.194444444,0.110997267,0.001180556,0.012295082,7,7,6,7,13975.075,94677.93616,67407.47222,38479.08956,0.0866076090311452,0.0162951766392532,6.95453273602622,0.0149019087481647
"279",13541,13541,5.467,60.076,3120,1621152,1.924557352,0.355,1.42,0.35,693333,3,10.20992928,0.038055556,0.025785365,0.088888889,0.037568177,0.002708333,0.004155282,47,42,61,43,54234.15208,36635.60913,61629.6,26047.25686,0.473952631707996,0.32376938642759,57.6108060628875,0.24748713821497
"280",13549,13549,5.248,61.82,2340,1215864,1.924557352,0.325714286,1.75,0.297142857,520000,4,9.636268844,0.064097222,0.018727121,0.083125,0.037112932,0.053263889,0.027265483,42,20,2,2,107754.9367,32897.20832,43225,19298.72464,0.798217307692308,0.942223076923077,84.0869211538461,0.617665384615385
"281",13550,13550,5.295,61.846,3120,1621152,1.924557352,0.361666667,2.671666667,0.713333333,693333,4,9.629844702,0.133611111,0.060450754,0.018611111,0.006318306,0.134166667,0.064776867,34,23,2,1,198383.28,92440.07011,12903.6975,4380.690054,0.337575162295751,0.583444030501938,114.015533661314,0.348963629309437
"282",13554,13554,7.124,62.297,1170,607932,1.924557352,1.918,4.342,0.74,260000,5,10.12684274,0.010694444,0.014571948,0.048333333,0.032900556,0.005763889,0.008367486,4,4,14,14,14325.98542,20604.7656,12566.66667,8554.14456,0.00627692307692308,0.00265769230769231,0.791242307692308,0.00224230769230769
"283",13562,13562,5.527,59.877,4680,2431728,1.924557352,0.255,1.2225,0.2675,1040000,3,10.35264889,0.19375,0.039161875,0.105694444,0.044113797,0.02875,0.024020947,97,51,76,48,242736.9133,35029.19006,109922.2222,45878.34888,0.786922115384615,0.887668269230769,86.2867403846154,0.633588461538462
"284",13563,13563,5.357,60.526,2340,1215864,1.924557352,0.21,1.776666667,0.58,520000,4,9.820407483,0.031111111,0.020207173,0.093125,0.050147885,0.005347222,0.008595173,11,11,41,26,33313.03542,21111.53154,48425,26076.9002,0.351744230769231,0.223775,43.5304480769231,0.182080769230769
"285",13566,13566,5.419,60.654,1560,810576,1.924557352,0.2025,2.9325,1.34,346667,4,10.46402531,0.033125,0.019296447,0.057777778,0.02242701,0.034166667,0.027436248,12,12,26,20,39571.87,21927.72282,20029.64889,7774.704276,0.328488145684475,0.564602341728518,40.0988325972763,0.203803650188798
"286",13567,13567,5.462,60.885,780,405288,1.924557352,0.083333333,0.65,0.05,173333,4,10.4300791,0.051180556,0.071379738,0.131805556,0.066655173,0.012569444,0.02242714,2,4,29,21,14799.57917,20718.45066,22846.25236,11553.5411,0.0549462595120375,0.0211269637056994,7.22715235990838,0.0189231133136794
"287",13570,13570,9.117,63.598,3120,1621152,1.924557352,0.06125,0.13875,0.0025,693333,6,9.228213203,0.015763889,0.031078972,0.045972222,0.025272854,0.005069444,0.005293716,44,46,36,48,34627.19042,69230.869,31874.05875,17522.50368,0.131062563010848,0.0702346491512736,14.9226908282167,0.0579952201900097
"288",13572,13572,9.147,63.534,5460,2837016,1.924557352,0.14,0.29,0.02,1213333,6,9.041556526,0.011944444,0.022142141,0.03625,0.023394439,0.001180556,0.003927596,42,50,41,49,27529.0575,64095.59477,43983.32125,28385.24486,0.0164703341951468,0.00906840908472777,1.84958045318144,0.00705082611286432
"289",13573,13573,9.165,63.38,2340,1215864,1.924557352,0.006,0.05,0.02,520000,6,9.214637989,0.032916667,0.033583701,0.044652778,0.041268128,0.006458333,0.01223816,21,11,28,23,52583.52,40844.91084,23219.44444,21459.42656,0.0361711538461538,0.0237884615384615,3.94522692307692,0.0189788461538462
"290",13581,13581,11.246,64.755,3900,2026440,1.924557352,0.066666667,0.24,0.053333333,866667,7,7.959073827,0.016041667,0.009164365,0.024652778,0.010075115,0.004305556,0.007115209,52,14,8,9,34402.03042,20136.95535,21365.74896,8731.769692,0.0356042170753011,0.0422249837596216,2.72982241160676,0.0279426815605071
"291",13612,13612,5.332,62.01,3900,2026440,1.924557352,0.24,1.295714286,0.152857143,866667,4,9.37718047,0.003888889,0.000398408,0.000138889,0.0001138,0.077361111,0.037682149,20,4,2,2,8377.106667,1038.011467,120.3704167,98.6267046,0.648043596906309,0.660914745802021,66.1668391666003,0.462508668265897
"292",13629,13629,5.631,59.285,4680,2431728,1.924557352,0.194,0.996,0.112,1040000,2,10.34642233,0.171041667,0.037226686,0.020277778,0.009790332,0.0025,0.005464481,59,51,73,36,277748.3913,56565.20867,21088.88889,10181.94528,0.973633653846154,0.864738461538462,108.820197115385,0.624553846153846
"293",13643,13643,5.331,61.035,3900,2026440,1.924557352,0.328571429,2.714285714,0.454285714,866667,4,10.02911829,0.01625,0.008025933,0.041805556,0.016564077,0.030625,0.023167122,20,19,26,24,25891.235,15465.53297,36231.49542,14355.53892,0.284379121392646,0.196864539667485,33.7938377716009,0.152984941159638
"294",13644,13644,5.385,60.553,3120,1621152,1.924557352,0.69,6.7875,1.8875,693333,4,9.831146487,0.019791667,0.013091942,0.08,0.043715718,0.003680556,0.005635246,10,10,36,29,18655.44417,12428.72402,55466.64,30309.54991,0.129500543029107,0.0824062896184085,15.7730095062546,0.0670759937865355
"295",13652,13652,5.509,60.441,325,168870,1.924557352,0,0,0,72222,4,9.585378511,0.071875,0.041951275,0.091805556,0.038194401,0.030486111,0.035519126,8,4,27,20,104614.965,63879.92245,6630.380833,2758.476029,0.320857910332032,1.0884356567251,89.7798454764476,0.595718756057711
"296",13669,13669,7.101,62.646,4680,2431728,1.924557352,0.141666667,0.476666667,0.088333333,1040000,5,9.660771986,0.002152778,0.00313069,0.036319444,0.014571559,0.000694444,0.001536885,11,8,41,35,2927.08,4613.931932,37772.22222,15154.42136,0.00033653846153846,0.000225,0.0383307692307692,0.00016923076923076
"297",13677,13677,9.123,63.332,780,405288,1.924557352,0.118333333,0.115,0.038333333,173333,6,9.676652226,0.000208333,0.010359745,0.056736111,0.056124446,0,0.003358379,3,4,31,32,458.2583333,14947.37285,9834.240347,9728.218599,0.00229615826184281,0.0003692314792913,0.304096738647574,0.0002826928513324
"298",13699,13699,5.343,60.742,780,405288,1.924557352,0.225,1.918333333,1.051666667,173333,4,9.681232967,0.073541667,0.026411636,0.071041667,0.049009431,0.027361111,0.018158015,16,14,30,21,80208.19833,27243.32511,12313.86521,8494.951704,0.505604818470805,1.62795889992096,52.5116452147023,0.714047527014475
"299",13704,13704,5.404,60.712,2340,1215864,1.924557352,0.316666667,1.756666667,0.68,520000,4,10.39171541,0.055763889,0.057263141,0.078333333,0.048326328,0.014583333,0.019979508,20,16,30,22,58917.40792,62891.3751,40733.33333,25129.69056,0.98465,0.605594230769231,126.731257692308,0.466855769230769
"300",13706,13706,5.243,61.581,1560,810576,1.924557352,0.1275,0.4825,0.095,346667,4,9.874614674,0.011597222,0.031819195,0.079583333,0.044284974,0.00375,0.014970401,4,6,19,13,12834.12,33681.69471,27588.91542,15352.13908,0.132911410662105,0.0672258968981761,15.6135917177003,0.052347065050899
"301",13708,13708,5.31,61.565,1560,810576,1.924557352,0.25,0.816,0.15,346667,4,10.00527968,0.002569444,0.004781377,0.09375,0.056352393,0.002152778,0.006204463,5,5,17,11,2842.645,4890.699865,32500.03125,19535.51502,0.0285605494610101,0.0141807555954273,3.49732163719073,0.0114461428402473
"302",13711,13711,5.376,61.479,1560,810576,1.924557352,0.196666667,2.146666667,0.735,346667,4,9.982695159,0.003263889,0.007456631,0.034930556,0.019694745,0.001597222,0.004098361,13,14,21,22,3799.575,9296.892921,12109.2709,6827.518165,0.0181269056472061,0.00953076006657686,2.35639677269541,0.00739903134708524
"303",13727,13727,9.157,63.655,3120,1621152,1.924557352,0.01,0.05,0.015,693333,6,9.154706345,0.052916667,0.04223536,0.032986111,0.037624942,0.010763889,0.013775046,75,73,48,53,97137.95708,81447.76871,22870.35937,26086.61391,0.672841188865956,0.494939661028683,76.9453437237229,0.380397298267932
"304",13748,13748,11.266,64.599,3120,1621152,1.924557352,0.125714286,0.472857143,0.09,693333,7,8.755067732,0.036527778,0.021630216,0.134166667,0.054416992,0.020625,0.019182605,18,5,19,14,71079.47583,43778.50564,93022.1775,37729.09631,0.706229185687109,0.605283464078588,70.7215277507345,0.438135787565282
"305",13831,13831,5.381,60.518,2340,1215864,1.924557352,0.585,7.13,0.565,520000,4,9.783528593,0.059791667,0.025102458,0.083402778,0.043089556,0.005069444,0.005293716,10,10,47,30,62064.41583,24646.09819,43369.44444,22406.56912,0.613817307692308,0.391267307692308,76.8925903846154,0.322665384615385
"306",13837,13837,5.208,61.903,3900,2026440,1.924557352,0.16,1.015,0.1825,866667,4,9.546854631,0.065416667,0.030680784,0.013472222,0.005065919,0.006319444,0.002333789,10,9,21,13,96087.03,46900.64431,11675.93042,4390.464822,0.0414380609853612,0.0308872958125785,4.65447282520276,0.0234957601939384
"307",13838,13838,5.285,61.356,1560,810576,1.924557352,0.345,1.835,0.355,346667,4,10.00691607,0.000208333,0.000113843,0.042638889,0.020377828,0.005138889,0.008424408,2,1,32,21,309.595,184.5568071,14781.49569,7064.320499,0.00044423034208621,0.00022499978365405,0.0565239841115537,0.00018461520710076
"308",13841,13841,5.291,61.91,5460,2837016,1.924557352,0.485,1.2025,0.18,1213333,4,9.632228509,0.117152778,0.034779145,0.034236111,0.009961206,0.025763889,0.005350638,9,9,17,11,145875.535,45793.29942,41539.8034,12086.25996,0.0574310597338076,0.0442079791780163,6.48243886880189,0.033572811421102
"309",13845,13845,5.327,62.141,5460,2837016,1.924557352,0.1125,0.4325,0.0725,1213333,5,9.706878182,0.001527778,0.00563518,0.004583333,0.006773416,0.000416667,0.005521403,10,6,32,24,3489.98,15719.97388,5561.109583,8218.409156,0.00157747296084422,0.0013978025818139,0.174366806144727,0.00102939588719667
"310",13852,13852,7.193,62.627,3120,1621152,1.924557352,0.318571429,1.012857143,0.055714286,693333,5,9.480832479,0.004513889,0.004041374,0.035555556,0.014344023,0.000625,0.000739982,13,11,35,28,6581.239167,6182.602378,24651.84,9945.184499,0.00095192353457862,0.00072980804317694,0.10297360719885,0.00053221179433259
"311",13867,13867,5.534,59.658,3120,1621152,1.924557352,0.21,1.9525,0.48,693333,3,9.64359403,0.034236111,0.014116422,0.095694444,0.033868157,0.006875,0.004439891,52,20,85,61,44001.46,17510.85362,66348.11625,23481.9109,0.176156334690546,0.148740936894681,19.7433267996763,0.111956303825146
"312",13870,13870,5.353,60.563,1560,810576,1.924557352,0.44,1.6675,0.1325,346667,4,9.911355215,0.026111111,0.030794625,0.077291667,0.036998828,0.002986111,0.004838342,11,10,48,34,28536.68458,36232.84075,26794.47021,12826.27271,0.316496811060759,0.258276674733967,30.897613559987,0.187182512324507
"313",13872,13872,5.347,60.863,1755,911898,1.924557352,0.276666667,1.266666667,0.333333333,390000,4,10.49217112,0.132291667,0.075535064,0.074722222,0.05373393,0.011458333,0.02071949,9,8,33,23,53128.37833,39349.17135,29141.66667,20956.2327,0.774710256410256,0.374666666666667,103.423384615385,0.311161538461538
"314",13873,13873,5.364,60.863,1560,810576,1.924557352,0.1275,0.7075,0.31,346667,4,10.39067532,0.108263889,0.071778233,0.090625,0.064207562,0.012291667,0.021971767,8,8,32,23,40376.34792,32332.14498,31416.69688,22258.6429,0.596171542142748,0.283349727548339,79.8149146010437,0.235739196404619
"315",13874,13874,5.4,60.582,1560,810576,1.924557352,0.38,0.923333333,0.09,346667,4,9.919246589,0.035,0.018841075,0.079236111,0.036031204,0.016527778,0.014799636,10,10,46,31,40463.12833,23138.88136,27468.54493,12490.8294,0.489590875393389,0.441755344466015,45.7914569312914,0.316476618772482
"316",13876,13876,5.444,60.48,1560,810576,1.924557352,0.182,1.744,0.142,346667,4,10.11460554,0.168263889,0.047700343,0.076458333,0.031818977,0.038402778,0.028574681,11,8,37,28,196080.2613,49519.03382,26505.58104,11030.5893,0.499718750270432,1.50960143307555,50.8799770384836,0.704635860927057
"317",13886,13886,9.129,63.998,2340,1215864,1.924557352,0.097142857,0.154285714,0.005714286,520000,6,9.101656909,0.024236111,0.012693227,0.017777778,0.008082528,0.010138889,0.022199454,78,50,40,31,47406.64417,24683.30425,9244.444444,4202.91456,0.149403846153846,0.118032692307692,16.2437538461538,0.0886961538461538
"318",13887,13887,9.13,63.618,5460,2837016,1.924557352,0.09875,0.14375,0.005,1213333,6,9.301242758,0.030833333,0.021060736,0.026041667,0.028517476,0.019027778,0.004952186,46,45,36,48,57467.76,41654.92852,31597.21354,34601.19471,0.125475858647214,0.0852585399061923,13.7362447077595,0.0672840844187045
"319",13888,13888,9.136,63.662,3120,1621152,1.924557352,0.1275,0.2375,0.0225,693333,6,9.213926899,0.041944444,0.047699883,0.048194444,0.04439871,0.034027778,0.023622495,82,76,45,45,81626.63417,96116.38434,33414.79875,30783.0908,0.749316706402263,0.583116626498378,81.2871246572715,0.439664634454151
"320",13959,13959,11.221,64.816,3120,1621152,1.924557352,0.9,0.8,1.05,693333,7,8.775428571,0.152569444,0.025728531,0.0025,0.015710383,0.032986111,0.012295082,59,19,9,8,358090.8196,58530.85847,1733.3325,10892.52698,0.393219419817029,0.385031435111267,36.6659931086505,0.275910709572457
"321",13965,13965,5.423,60.688,3120,1621152,1.924557352,0.156666667,0.3,0.133333333,693333,4,10.3340119,0.051805556,0.059483107,0.067986111,0.031249826,0.034861111,0.033469945,17,15,29,21,52541.3025,62572.27021,47137.01438,21666.53561,0.632988765859984,0.632303669376764,73.7727051791852,0.461433394919901
"322",14016,14016,8.255,58.14,910,472836,1.924557352,0.135,0.035,0,202222,1,10.32001148,0.001180556,0.001707629,0.008125,0.006773571,0.006388889,0.006204463,2,2,15,7,365.885,524.8263784,1643.05375,1369.765075,0,0,0,0
"323",14019,14019,12.32,65.139,5860,3044856,1.924557352,0.121428571,0.255714286,0.03,1302222,7,8.948195612,0.007222222,0.004269125,0.029305556,0.011156649,0.005694444,0.005009107,25,2,13,6,12684.55458,6210.473441,38162.33917,14528.43377,0.00375665593116995,0.00396322593229111,0.34886217557375,0.00277602436450928
"324",14039,14039,5.17,60.02,2340,1215864,1.924557352,0.694,2.314,0.946,520000,3,10.14491202,0.06375,0.044000367,0.05375,0.022427029,0.029444444,0.036316029,73,17,49,26,91805.38167,78575.21343,27950,11662.05508,0.919498076923077,0.873965384615385,105.646051923077,0.634119230769231
"325",14040,14040,5.124,60.081,2340,1215864,1.924557352,0.511666667,1.805,0.848333333,520000,3,10.1694511,0.090555556,0.018328321,0.065347222,0.036258953,0.007708333,0.004326047,111,41,45,37,124486.7783,22987.39352,33980.55556,18854.65556,0.541159615384615,0.823017307692308,56.3085596153846,0.541286538461538
"326",14041,14041,8.694,63.658,3900,2026440,1.924557352,0.075,0.13,0.045,866667,6,8.976030766,0.017013889,0.055782564,0.043611111,0.03443733,0.000277778,0.006489071,62,86,53,39,34276.46042,107535.0929,37796.31083,29845.69748,0.0992745772020857,0.0464815205840305,10.9495342501791,0.0338688331273719
"327",14042,14042,8.679,63.871,4680,2431728,1.924557352,0.082,0.21,0.03,1040000,6,9.175279763,0.001875,0.002959123,0.026041667,0.026297617,6.94e-05,0.000227687,20,44,75,50,3293.145417,6244.357597,27083.33333,27349.52168,0.00393557692307692,0.00215769230769231,0.463,0.00172115384615385
"328",14043,14043,7.449,62.642,3120,1621152,1.924557352,0.178,0.552,0.148,693333,5,9.764591402,0.016319444,0.009164325,0.023263889,0.011611782,0.004722222,0.005521403,13,8,27,26,22640.30708,13103.51264,16129.62187,8050.831649,0.00245913579766144,0.00183317395825671,0.270007341349683,0.00138173143352473
"329",14076,14076,12.169,65.493,4680,2431728,1.924557352,0.136,0.16,0,1040000,8,8.436822531,0.000972222,0.000682973,0.004583333,0.001593785,0.001875,0.00916439,9,7,4,5,1092.062083,1431.909191,4766.666667,1657.5364,0.0001451923076923,0.00011538461538461,0.0135451923076923,8.26923076923077e-05
"330",14081,14081,5.34,61.11,5460,2837016,1.924557352,0.2325,1.04,0.34125,1213333,4,10.09046638,0.111319444,0.036714437,0.023958333,0.009961226,0.074027778,0.045480419,43,25,31,18,199599.2883,66130.04855,29069.43646,12086.28423,0.443774297740192,0.740376302301182,43.452517981461,0.501497939971962
"331",14086,14086,5.153,59.729,1560,810576,1.924557352,0.17,2.077142857,0.701428571,346667,3,9.891105744,0.070208333,0.028687804,0.036944444,0.017816177,0.016597222,0.008310565,91,59,53,30,102811.1592,41503.5391,12807.41972,6176.280632,0.801454998600963,0.97198752693507,81.1648065723014,0.761690613759025
"332",14136,14136,5.446,59.062,4680,2431728,1.924557352,0.05,0.533333333,0.086666667,1040000,2,10.50834056,0.017708333,0.009107356,0.024027778,0.009619348,0.000208333,0.000113843,54,30,91,51,23856.49583,14979.60846,24988.88889,10004.12192,0.0776115384615385,0.0581432692307692,9.00735865384615,0.0439836538461538
"333",14245,14245,11.793,65.113,7020,3647592,1.924557352,0.106,0.258,0.008,1560000,7,8.384396558,0.067152778,0.027606991,0.010416667,0.0084812,0.007013889,0.00779827,28,14,9,13,80244.82292,32564.7119,16250,13230.672,0.00919166666666667,0.00819294871794872,0.814551923076923,0.00591794871794872
"334",14435,14435,4.878,60.565,2340,1215864,1.924557352,0.294,1.064,0.998,520000,4,10.20997792,0.119791667,0.029997135,0.030833333,0.017816264,0.010069444,0.00136612,119,69,51,45,183614.5521,46519.54644,16033.33333,9264.45728,0.687465384615385,0.949357692307692,72.784775,0.715546153846154
"335",14495,14495,5.812,59.287,3600,1870560,1.924557352,0.188,1.028,0.306,8e+05,2,10.23650527,0.095277778,0.027891554,0.049583333,0.019808392,0.001388889,0.003472222,56,46,66,48,123597.685,44154.11125,39666.66667,15846.7136,0.580915,0.447215,66.1670875,0.33748
"336",14799,14799,5.453,60.059,3120,1621152,1.924557352,0.115,0.6075,1.1175,693333,3,10.26503794,0.040138889,0.024134702,0.090347222,0.032160593,0.004097222,0.005862933,41,38,61,47,54137.08792,35269.28161,62640.71062,22298.00043,0.517720921981213,0.36119007749523,62.7055527430542,0.276532344486704
"337",15118,15118,12.8,66.394,3120,1621152,1.924557352,0.116666667,0.253333333,0,693333,8,8.253156133,0.008194444,0.052026412,0.194722222,0.110029599,0.001458333,0.010018215,7,7,6,6,11662.855,73353.86773,135007.3425,76287.15196,0.0390303072261092,0.00747836897998509,3.56796806152311,0.00711058034162516
"338",15196,15196,5.261,59.845,2340,1215864,1.924557352,0.325714286,2.078571429,0.515714286,520000,3,9.881168332,0.103055556,0.060849183,0.216805556,0.081454831,0.018263889,0.012807377,32,27,36,15,86486.87875,51688.27213,112738.8889,42356.51212,0.344219230769231,0.694284615384615,37.0960865384615,0.343544230769231
"339",15338,15338,6.322,59.28,325,168870,1.924557352,0,0,0,72222,2,10.34642233,0.018333333,0.038365187,0.137847222,0.096709709,0.006527778,0.016734973,14,6,52,35,17731.89125,31047.19038,9955.602083,6984.568603,0.556492481515328,0.318753288471657,65.875245769987,0.25626540389355
"340",15375,15375,9.057,63.984,1560,810576,1.924557352,0.062857143,0.097142857,0.005714286,346667,6,9.205954895,0.040555556,0.009448518,0.015625,0.008139624,0.001944444,0.000910747,95,44,39,33,85949.05667,17510.93925,5416.671875,2821.739033,0.244277649733029,0.187952703891631,27.3399890961643,0.145912359699654
"341",15403,15403,4.712,61.103,3900,2026440,1.924557352,0.62,3.58,0.8525,866667,4,9.831898736,0.069444444,0.026582002,0.021319444,0.009505832,0.010763889,0.003358379,98,57,34,26,88400.55833,33538.28667,18476.85896,8238.390902,0.586779005084998,0.384167159935708,68.510454419056,0.321440645599752
"342",15456,15456,5.854,61.105,2340,1215864,1.924557352,0.1875,1.6725,0.6775,520000,4,10.12131417,0.080347222,0.057946222,0.073680556,0.039105103,0.035416667,0.027322404,17,10,27,22,71782.74,51191.5224,38313.88889,20334.65356,0.300605769230769,0.229719230769231,122.988573076923,0.173838461538462
"343",15796,15796,5.929,59.388,4680,2431728,1.924557352,0.3625,2.82875,1.835,1040000,2,9.847252424,0.131597222,0.059767647,0.083680556,0.025386915,0.010902778,0.016279599,51,45,63,31,173363.6379,94593.35081,87027.77778,26402.3916,0.840033653846154,0.6655125,91.0008432692308,0.492966346153846
"344",16755,16755,5.435,59.944,4680,2431728,1.924557352,0.2575,1.6625,0.65,1040000,3,10.48945609,0.031388889,0.006090423,0.057847222,0.030680392,0.005347222,0.001423042,58,22,67,54,42259.35667,8723.130983,60161.11111,31907.60768,0.212660576923077,0.141441346153846,27.0204586538462,0.105816346153846
"345",16797,16797,5.306,59.803,325,168870,1.924557352,0,0,0,72222,3,10.51699985,0.098402778,0.094148297,0.231944444,0.07673031,0.022569444,0.021801002,39,30,51,18,100032.7425,98636.99859,16751.49167,5541.616449,0.654094320290216,3.10300185539032,54.4055274016228,1.07188945196754
"346",17177,17177,5.352,61.893,3120,1621152,1.924557352,0.4025,1.59,0.4725,693333,4,9.805045158,0.072291667,0.021004098,0.030555556,0.010188871,0.009444444,0.003301457,9,9,18,14,112580,30890.29063,21185.175,7064.280497,0.0623481068981283,0.0441476173786622,7.49409302600626,0.0344480934846603
"347",17357,17357,5.722,59.132,4120,2140752,1.924557352,0.18875,1.27,0.19375,915556,2,10.03886108,0.042013889,0.014344109,0.040416667,0.016108443,0.000972222,0.006887523,49,30,94,51,58932.56292,23135.53884,37003.72167,14748.18164,0.202259610553587,0.155838637942409,23.6945593715731,0.117440112893149
"348",17495,17495,8.216,63.049,3120,1621152,1.924557352,0.0875,1.255,0.1375,693333,6,9.642385525,0.032222222,0.021687093,0.085277778,0.033754161,0.011736111,0.007058288,17,10,41,35,45409.61208,37355.44927,59125.8975,23402.87371,0.0985731243140021,0.0787846532618525,10.783290280428,0.0591721438327615
"349",17575,17575,5.391,59.252,4680,2431728,1.924557352,0.141428571,0.828571429,0.23,1040000,2,9.555977023,0.049583333,0.021516238,0.013680556,0.007228791,0.001180556,0.001536885,54,51,74,36,80269.72042,35349.3451,14227.77778,7517.94264,0.239214423076923,0.230189423076923,24.8545576923077,0.163144230769231
"350",18217,18217,5.171,59.397,3120,1621152,1.924557352,0.165,1.15,0.2,693333,3,10.15420528,0.006597222,0.003073313,0.032708333,0.010871842,0.000277778,0.001252277,62,29,86,32,9725.18,4981.116583,22677.76687,7537.806829,0.0386899224470781,0.0326754964786041,4.40693000333173,0.024540877183114
"351",18235,18235,6.193,59.269,3600,1870560,1.924557352,0.086666667,2.606666667,0.52,8e+05,2,10.42702265,0.12125,0.080942558,0.08625,0.039275779,0.008888889,0.016051913,35,16,64,46,80150.64542,57193.44695,69000,31420.6232,0.31904125,0.16584125,42.0873375,0.1361025
"352",18275,18275,5.87,59.192,2340,1215864,1.924557352,0.2075,2.2775,0.62,520000,2,10.53321765,0.0525,0.015482544,0.048819444,0.03050969,0.002361111,0.00239071,48,35,71,51,77958.58292,22713.33714,25386.11111,15865.0388,0.442480769230769,0.359565384615385,50.1958769230769,0.267148076923077
"353",18639,18639,5.883,59.392,3120,1621152,1.924557352,0.181666667,1.4,0.316666667,693333,2,10.36243518,0.098958333,0.041552773,0.088680556,0.029599008,0.005069444,0.003756831,50,41,71,44,135413.1725,68773.26867,61485.15562,20521.96901,0.308016494238699,0.376092007736542,39.3587049801466,0.151879399942019
"354",18657,18657,5.134,61.157,4680,2431728,1.924557352,0.88,7.185,2,1040000,4,9.655441465,0.092777778,0.019353283,0.022986111,0.010758109,0.020277778,0.008765938,66,29,34,21,146196.8571,30780.75228,23905.55556,11188.43336,0.632554807692308,0.539865384615385,71.4411028846154,0.404330769230769
"355",18898,18898,5.627,60.456,3120,1621152,1.924557352,0.246666667,0.763333333,0.073333333,693333,4,9.781002831,0.030902778,0.024874773,0.115833333,0.042065031,0.020902778,0.02885929,4,2,28,18,39499.16208,31397.82469,80311.0725,29165.07414,0.447027618763278,0.268188590475284,56.1610697889759,0.215333757371999
